superfamily,family,subfamily,genus,genus and synonyms
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Rhipipalloidea,Rhipipalloidea Girault 1934
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Saccharissa,Saccharissa Kirby 1886
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Schizaspidia,Schizaspidia Westwood 1835	Laetocantha Shipp 1894	Psygmatocera Enderlein 1912	Astilbula Girault 1913	Neokapala Girault 1913	Kapatella Girault 1932	Thoracanthella Girault 1940	Kapaloides Mani 1942
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Stilbula,Stilbula Spinola 1811	Eltolada Cameron 1909
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Stilbuloida,Stilbuloida Boucek 1988
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Striostilbula,Striostilbula Boucek 1988
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Substilbula,Substilbula Boucek 1988
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Thoracantha,Thoracantha Latreille 1825	Uromelia Kirby 1886	Lasionychus Shipp 1894
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Thoracanthoides,Thoracanthoides Girault 1928
Chalcidoidea,Eucharitidae,Eucharitinae Eucharitini,Tricoryna,Tricoryna Kirby 1886	Metagea Kirby 1886	Prometagea Girault 1934	Propsilogaster Girault 1940
Chalcidoidea,Eucharitidae,Oraseminae,Indosema,Indosema Husain & Agarwal 1983
Chalcidoidea,Eucharitidae,Oraseminae,Orasema,Orasema Cameron 1884	Semora Cameron 1909 Homo.	Eucharomorpha Girault 1913	Losbanus Ishii 1932	Parasemora Gemignani 1933	Semorata Strand 1942 Syn.	Semorella Ghesquiere 1946 Syn.
Chalcidoidea,Eucharitidae,Oraseminae,Orasemorpha,Orasemorpha Boucek 1988	Eucharomorpha Girault 1913
Chalcidoidea,Eucharitidae,Oraseminae,Timioderus,Timioderus Waterston 1916
Chalcidoidea,Eulophidae,Elasminae,Elasmus,Elasmus Westwood 1833	Aneure Nees 1834	Heptacondyla Rondani 1877	Cyclopleura Cameron 1913	Austelasmus Riek 1967
Chalcidoidea,Eulophidae,Entedoninae,Achrysocharoides,Achrysocharoides Girault 1913	Neoderostenus Girault 1915	Enaysma Delucchi 1954	Pentenaysma Graham 1959
Chalcidoidea,Eulophidae,Entedoninae,Alachua,Alachua Schauff & Boucek 1987
Chalcidoidea,Eulophidae,Entedoninae,Aleuroctonus,Aleuroctonus LaSalle & Schauff 1994
Chalcidoidea,Eulophidae,Entedoninae,Ametallon,Ametallon Ashmead 1904
Chalcidoidea,Eulophidae,Entedoninae,Apleurotropis,Apleurotropis Girault 1913	Apleurotropopseus Girault 1913	Pleurotropomyia Girault 1913	Epentedon Girault 1915	Horismenella Girault 1915	Propleurotropis Girault 1937
Chalcidoidea,Eulophidae,Entedoninae,Asecodes,Asecodes Förster 1856	Ganahlia Dalla Torre 1897	Teleopterus Silvestri 1914	Metasecodes Erdös 1955	Desmatocharis Graham 1959
Chalcidoidea,Eulophidae,Entedoninae,Astichomyiia,Astichomyiia Girault 1917
Chalcidoidea,Eulophidae,Entedoninae,Atullya,Atullya Surekha & Narendran 1988
Chalcidoidea,Eulophidae,Entedoninae,Baeoentedon,Baeoentedon Girault 1915
Chalcidoidea,Eulophidae,Entedoninae,Bridarolliella,Bridarolliella De Santis 1949
Chalcidoidea,Eulophidae,Entedoninae,Callifrons,"Callifrons Schauff, Yoshimoto & Hansson 1994"
Chalcidoidea,Eulophidae,Entedoninae,Ceranisus,Ceranisus Walker 1842	Thripoctenus Crawford 1911	Entedonomphale Girault 1915	Epomphale Girault 1915	Crytomphale Girault 1917
Chalcidoidea,Eulophidae,Entedoninae,Chrysocharis,Chrysocharis Förster 1856	Euophthalmomyia Ashmead 1904	Nesomyia Ashmead 1904	Zaommomyia Ashmead 1904	Omphalchrysocharis Girault 1917	Rhicnopeltoidea Girault 1917	Euparacrias Brèthes 1923	Phytomyzophaga Brèthes 1923	Kratochviliana Malac 1943	Eidolampsis Delucchi 1954	Epilampsis Delucchi 1954	Oxycharis Förster 1954	Trichocharis Förster 1954	Xenocharis Förster 1954
Chalcidoidea,Eulophidae,Entedoninae,Chrysocharodes,Chrysocharodes Ashmead 1894
Chalcidoidea,Eulophidae,Entedoninae,Chrysonotomyia,Chrysonotomyia Ashmead 1904	Neochrysocharella Dodd 1915	Rubensteina Girault 1934
Chalcidoidea,Eulophidae,Entedoninae,Closterocerus,Closterocerus Westwood 1833	Achrysocharella Girault 1913	Achrysocharis Girault 1913	Achrysocharis Girault 1913	Chrysocharella Girault 1913	Pseudochrysocharis Girault 1913	Wolffiella Krausse 1917	Halocharis Erdös 1951	Chrysocharidia Erdös 1956	Halochariessa Erdös 1956	Moserina Delucchi 1962	Cecidiophaga Erdös 1966
Chalcidoidea,Eulophidae,Entedoninae,Clypomphale,Clypomphale Boucek 1988
Chalcidoidea,Eulophidae,Entedoninae,Colpixys,Colpixys Waterston 1916
Chalcidoidea,Eulophidae,Entedoninae,Dasyomphale,Dasyomphale LaSalle & Schauff 1994
Chalcidoidea,Eulophidae,Entedoninae,Davincia,Davincia Girault 1924
Chalcidoidea,Eulophidae,Entedoninae,Derostenoides,Derostenoides Girault 1915
Chalcidoidea,Eulophidae,Entedoninae,Derostenus,Derostenus Westwood 1833	Nearctostenus Yoshimoto 1973
Chalcidoidea,Eulophidae,Entedoninae,Edovum,Edovum Grissell 1981
Chalcidoidea,Eulophidae,Entedoninae,Emersonella,Emersonella Girault 1916	Pleurotropitiella Blanchard 1945	Testudicida De Santis 1949
Chalcidoidea,Eulophidae,Entedoninae,Encyrtomphale,Encyrtomphale Girault 1915
Chalcidoidea,Eulophidae,Entedoninae,Entedon,Entedon Dalman 1820	Tranocera Curtis 1829	Pleuropachus Westwood 1837	Pleuropachys Förster 1856	Eriglyptus Crawford 1907	Entedonella Girault 1913	Metacrias Girault 1913	Pelorotelopsella Girault 1913	Uracrias Girault 1913	Metriocharis Silvestri 1914	Acanthentedon Dodd 1917	Chlorentedon Erdös 1944	Dolichentedon Dalman 1944	Megalentedon Dalman 1944	Nephelentedon Dalman 1944	Trochentedon Dalman 1944	Metacriasinus Ghesquière 1946
Chalcidoidea,Eulophidae,Entedoninae,Entedonastichus,Entedonastichus Girault 1920	Pirenoidea Girault 1922	Thripoctenoides Erdös 1954
Chalcidoidea,Eulophidae,Entedoninae,Entedononecremnus,Entedononecremnus Girault 1915
Chalcidoidea,Eulophidae,Entedoninae,Epichrysoatomus,Epichrysoatomus Girault 1916
Chalcidoidea,Eulophidae,Entedoninae,Eprhopalotus,Eprhopalotus Girault 1916	Aabacharis Schauff 1991
Chalcidoidea,Eulophidae,Entedoninae,Euderomphale,Euderomphale Girault 1916	Aleurodiphagus Nowicki 1929
Chalcidoidea,Eulophidae,Entedoninae,Goetheana,Goetheana Girault 1920	Dasyscapus Gahan 1927
Chalcidoidea,Eulophidae,Entedoninae,Grahamia,Grahamia Erdös 1966
Chalcidoidea,Eulophidae,Entedoninae,Grassator,Grassator De Santis 1948
Chalcidoidea,Eulophidae,Entedoninae,Hispinocharis,Hispinocharis Boucek 1988
Chalcidoidea,Eulophidae,Entedoninae,Holcopelte,Holcopelte Förster 1856	Holcopelta Schulz 1906
Chalcidoidea,Eulophidae,Entedoninae,Horismenoides,Horismenoides Girault 1913
Chalcidoidea,Eulophidae,Entedoninae,Horismenus,Horismenus Walker 1843	Holcopeltoideus Ashmead 1904	Pseudomphale Schrottky 1909	Pediobioidea Girault 1911	Akonda Cameron 1913	Triolynx Cameron 1913	Perhymenes Brèthes 1916	Dirphiphagus Brèthes 1917	Holcopeltomorpha Blanchard 1942	Psephenivorus Burks 1968
Chalcidoidea,Eulophidae,Entedoninae,Ionympha,Ionympha Graham 1959
Chalcidoidea,Eulophidae,Entedoninae,Kokandia,Kokandia Efremova & Kriskovich 1995
Chalcidoidea,Eulophidae,Entedoninae,Kratoysma,Kratoysma Boucek 1965
Chalcidoidea,Eulophidae,Entedoninae,Ladna,Ladna Boucek 1988
Chalcidoidea,Eulophidae,Entedoninae,Mangocharis,Mangocharis Boucek 1986
Chalcidoidea,Eulophidae,Entedoninae,Mestocharis,Mestocharis Förster 1878
Chalcidoidea,Eulophidae,Entedoninae,Microdonophagus,Microdonophagus Schauff 1986
Chalcidoidea,Eulophidae,Entedoninae,Monteithius,Monteithius Boucek 1988
Chalcidoidea,Eulophidae,Entedoninae,Myrmokata,Myrmokata Boucek 1972
Chalcidoidea,Eulophidae,Entedoninae,Neochrysocharis,Neochrysocharis Kurdjumov 1912	Rhicnopeltomyia Girault 1913	Heterocharis Erdös 1954	Fermeceranisus Szelényi 1977
Chalcidoidea,Eulophidae,Entedoninae,Neopediobopsis,Neopediobopsis Narendran 1994
Chalcidoidea,Eulophidae,Entedoninae,Neopomphale,Neopomphale LaSalle & Schauff 1994
Chalcidoidea,Eulophidae,Entedoninae,Obesulus,Obesulus Boucek 1988
Chalcidoidea,Eulophidae,Entedoninae,Omphale,Omphale Haliday 1833	Smaragdites Westwood 1833	Secodes Förster 1856	Chrysocharoideus Ashmead 1904	Euderomyia Girault 1913	Chrysocharomyia Dodd 1915	Paromphale Girault & Dodd 1915	Raphaelonia Girault 1924	Eugerium Graham 1959	Pholema Graham 1963	Exodontomphale Boucek 1984
Chalcidoidea,Eulophidae,Entedoninae,Omphalentedon,Omphalentedon Girault 1915
Chalcidoidea,Eulophidae,Entedoninae,Paphagus,Paphagus Walker 1843
Chalcidoidea,Eulophidae,Entedoninae,Paracrias,Paracrias Ashmead 1904	Emersonopsis Girault 1917	Euplectrentedon Girault 1917
Chalcidoidea,Eulophidae,Entedoninae,Parahorismenus,Parahorismenus Girault 1915
Chalcidoidea,Eulophidae,Entedoninae,Parpholema,Parpholema Szelényi 1981
Chalcidoidea,Eulophidae,Entedoninae,Parzaommomyia,Parzaommomyia Girault 1915
Chalcidoidea,Eulophidae,Entedoninae,Pediobius,Pediobius Walker 1846	Microterus Spinola 1811	Pleurotropis Förster 1856	Rhopalotus Förster 1856	Spartiophilus Rondani 1872	Heptomerus Rondani 1874	Cluthaira Cameron 1912	Amestocharis Girault 1913	Chrysoatomoides Girault 1913	Epacrias Girault 1913	Mestocharoideus Girault 1913	Pseudacrias Girault 1913	Entedonomyia Girault 1915	Entedonopseus Girault 1915	Horismenopsis Girault 1915	Mestocharomyia Girault 1915	Neopseudacrias Girault 1915	Epipleurotropis Girault 1917	Eupleurotropis Girault 1917	Pseudacriasoides Girault 1917	Mesentedon Girault 1920
Chalcidoidea,Eulophidae,Entedoninae,Pediobomyia,Pediobomyia Girault 1913
Chalcidoidea,Eulophidae,Entedoninae,Pediobopsis,Pediobopsis Girault 1913
Chalcidoidea,Eulophidae,Entedoninae,Pediocharis,Pediocharis Boucek 1988
Chalcidoidea,Eulophidae,Entedoninae,Pelorotelus,Pelorotelus Ashmead 1904
Chalcidoidea,Eulophidae,Entedoninae,Perditorulus,Perditorulus Hansson 1996
Chalcidoidea,Eulophidae,Entedoninae,Piekna,Piekna Boucek 1988
Chalcidoidea,Eulophidae,Entedoninae,Platocharis,Platocharis Kerrich 1969
Chalcidoidea,Eulophidae,Entedoninae,Pleurotropopseus,Pleurotropopseus Girault 1913
Chalcidoidea,Eulophidae,Entedoninae,Pleurotroppopsis,Pleurotroppopsis Girault 1913	Cotterellia Waterston 1925
Chalcidoidea,Eulophidae,Entedoninae,Pomphale,"Pomphale Husain, Rauf & Kudeshia 1983"
Chalcidoidea,Eulophidae,Entedoninae,Proacrias,Proacrias Ihering 1914	Didymotropis De Santis 1964
Chalcidoidea,Eulophidae,Entedoninae,Rhynchentedon,Rhynchentedon Girault 1919
Chalcidoidea,Eulophidae,Entedoninae,Sanyangia,Sanyangia Yang 1996
Chalcidoidea,Eulophidae,Entedoninae,Sarasvatia,Sarasvatia Hedqvist 1976
Chalcidoidea,Eulophidae,Entedoninae,Schizocharis,Schizocharis Kerrich 1969
Chalcidoidea,Eulophidae,Entedoninae,Tanava,Tanava Brèthes 1918
Chalcidoidea,Eulophidae,Entedoninae,Thripobius,Thripobius Ferrière 1938
Chalcidoidea,Eulophidae,Entedoninae,Uroderostenus,Uroderostenus Ashmead 1904
Chalcidoidea,Eulophidae,Entedoninae,Xiphentedon,Xiphentedon Risbec 1957
Chalcidoidea,Eulophidae,Entedoninae,Zaommomentedon,Zaommomentedon Girault 1915	Visnuella Hedqvist 1976
Chalcidoidea,Eulophidae,Entedoninae,Zaommomyiella,Zaommomyiella Girault 1913
Chalcidoidea,Eulophidae,Euderinae,Acrias,"Acrias Walker 1847	Australomphale Girault 1922	Moureisca De Santis, Urban & Graf 1973	Balinia Hedqvist 1978	Durinia Hedqvist 1978	Oinia Hedqvist 1978"
Chalcidoidea,Eulophidae,Euderinae,Allocerastichus,Allocerastichus Masi 1924	Stipaebia Erdös 1954	Euderinus Erdös 1961	Cortesiella De Santis 1974	Gimlia Hedqvist 1978
Chalcidoidea,Eulophidae,Euderinae,Aoridus,Aoridus Yoshimoto 1971
Chalcidoidea,Eulophidae,Euderinae,Astichus,Astichus Förster 1856	Closteroceroides Girault 1913	Closteromphale Girault & Dodd 1915	Closteromyiia Girault 1920	Linastichus Boucek 1963
Chalcidoidea,Eulophidae,Euderinae,Bellerus,Bellerus Walker 1843	Lophocomus Haliday 1844	Kuschelachertus De Santis 1955
Chalcidoidea,Eulophidae,Euderinae,Beornia,Beornia Hedqvist 1975
Chalcidoidea,Eulophidae,Euderinae,Boucekastichus,Boucekastichus Andriescu 1971	Entia Hedqvist 1974
Chalcidoidea,Eulophidae,Euderinae,Carlyleia,Carlyleia Girault 1916
Chalcidoidea,Eulophidae,Euderinae,Euderus,Euderus Haliday 1844	Omphalomorpha Girault 1913	Secodella Girault 1913	Secodes Girault 1913	Allomphale Silvestri 1914	Secodelloidea Girault 1917	Secodoidea Gahan & Fagan 1923	Pareuderus Ferrière 1931	Euderoides Yoshimoto 1971	Leipocrossus Yoshimoto 1971	Neoeuderus Yoshimoto 1971
Chalcidoidea,Eulophidae,Euderinae,Hubbardiella,Hubbardiella Ashmead 1904	Miromphalomyia Girault 1916
Chalcidoidea,Eulophidae,Euderinae,Opeuderus,Opeuderus Boucek 1988
Chalcidoidea,Eulophidae,Euderinae,Parasecodella,Parasecodella Girault 1915	Euderastichus Boucek 1963
Chalcidoidea,Eulophidae,Euderinae,Parasecodes,Parasecodes Mercet 1924
Chalcidoidea,Eulophidae,Euderinae,Pseudosecodes,Pseudosecodes Girault & Dodd 1915
Chalcidoidea,Eulophidae,Euderinae,Uroentedon,Uroentedon Ashmead 1904
Chalcidoidea,Eulophidae,Euderinae,Wichmannia,Wichmannia Ruschka 1916
Chalcidoidea,Eulophidae,Euderinae,Zeastichus,Zeastichus Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Alibertia,Alibertia Risbec 1951
Chalcidoidea,Eulophidae,Eulophinae,Alophomorphella,Alophomorphella Girault 1913
Chalcidoidea,Eulophidae,Eulophinae,Alophomyia,Alophomyia Ashmead 1904	Alophus Ashmead 1904
Chalcidoidea,Eulophidae,Eulophinae,Alveoplectrus,Alveoplectrus Wijesekara & Schauff 1997
Chalcidoidea,Eulophidae,Eulophinae,Anselmella,"Anselmella Girault 1926	Eugeniana Narayanan, Subba Rao & Patel 1958"
Chalcidoidea,Eulophidae,Eulophinae,Arachnolophus,Arachnolophus Kamijo 1996
Chalcidoidea,Eulophidae,Eulophinae,Aroplectrus,Aroplectrus Lin 1963
Chalcidoidea,Eulophidae,Eulophinae,Arunus,Arunus Jaikishan Singh & Khan 1997
Chalcidoidea,Eulophidae,Eulophinae,Ascotolinx,Ascotolinx Girault 1913
Chalcidoidea,Eulophidae,Eulophinae,Aulogymnus,Aulogymnus Förster 1851	Olynx Förster 1856	Cyniphoctonus Reinhard 1858	Olinx Reinhard 1858	Ophelinoideus Ashmead 1904	Scotolinx Ashmead 1904	Pseudiglyphella Girault 1913	Mirolynx Girault 1916	Pseudolynx Girault 1916	Scotolinx Girault 1916
Chalcidoidea,Eulophidae,Eulophinae,Austeulophus,Austeulophus Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Australsecodes,Australsecodes Girault 1928
Chalcidoidea,Eulophidae,Eulophinae,Bryopezus,Bryopezus Erdös 1951
Chalcidoidea,Eulophidae,Eulophinae,Cirrospiloidelleus,Cirrospiloidelleus Girault 1915
Chalcidoidea,Eulophidae,Eulophinae,Cirrospilus,Cirrospilus Westwood 1832	Atoposoma Masi 1907	Atoposomoidea Howard 1910	Winnemana Crawford 1911	Achrysocharelloidea Girault 1913	Cirrospilomella Girault 1913	Gyrolasella Girault 1913	Gyrolasella Girault 1913	Pseudiglyphomyia Girault 1913	Cirrospilopsis Girault 1915	Parzagrammosoma Girault 1916	Giraultia Gahan & Fagan 1923	Austrolynx Girault 1929	Ootetrastichoides Ii 1936	Plesiospilus Ferrière 1954
Chalcidoidea,Eulophidae,Eulophinae,Cleolophus,Cleolophus Mercet 1924
Chalcidoidea,Eulophidae,Eulophinae,Clotildiella,Clotildiella Erdös 1964
Chalcidoidea,Eulophidae,Eulophinae,Cobarus,Cobarus Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Colpoclypeus,Colpoclypeus Lucchese 1941
Chalcidoidea,Eulophidae,Eulophinae,Cristelacher,Cristelacher Schauff & LaSalle 1993
Chalcidoidea,Eulophidae,Eulophinae,Dahlbominus,Dahlbominus Hincks 1945	Microplectron Dahlbom 1857
Chalcidoidea,Eulophidae,Eulophinae,Danuviella,Danuviella Erdös 1958
Chalcidoidea,Eulophidae,Eulophinae,Dasyeulophus,Dasyeulophus Schauff & LaSalle 1993
Chalcidoidea,Eulophidae,Eulophinae,Dermatopelte,Dermatopelte Erdös & Novicky 1951
Chalcidoidea,Eulophidae,Eulophinae,Deutereulophus,Deutereulophus Schulz 1906	Eulophopteryx Ashmead 1904	Entedonomorpha Girault 1913
Chalcidoidea,Eulophidae,Eulophinae,Diaulinopsis,Diaulinopsis Crawford 1912
Chalcidoidea,Eulophidae,Eulophinae,Diaulomorpha,Diaulomorpha Ashmead 1900	Alophomorpha Girault 1913	Diaulomyia Girault 1913
Chalcidoidea,Eulophidae,Eulophinae,Dichatomus,Dichatomus Förster 1878
Chalcidoidea,Eulophidae,Eulophinae,Dicladocerus,Dicladocerus Westwood 1832	Solenotus Förster 1856	Diglyphis Thomson 1878	Solenonotus Schulz 1906
Chalcidoidea,Eulophidae,Eulophinae,Diglyphomorpha,Diglyphomorpha Ashmead 1904
Chalcidoidea,Eulophidae,Eulophinae,Diglyphomorphomyia,Diglyphomorphomyia Girault 1913
Chalcidoidea,Eulophidae,Eulophinae,Diglyphus,Diglyphus Walker 1844	Diaulus Ashmead 1904	Diaulinus Schulz 1906	Cycloscapus Erdös & Novicky 1951
Chalcidoidea,Eulophidae,Eulophinae,Dimmockia,Dimmockia Ashmead 1904	Encopa Graham 1959
Chalcidoidea,Eulophidae,Eulophinae,Dineulophus,Dineulophus De Santis 1985
Chalcidoidea,Eulophidae,Eulophinae,Elachertomorpha,Elachertomorpha Ashmead 1904
Chalcidoidea,Eulophidae,Eulophinae,Elachertus,Elachertus Spinola 1811	Elachistus Förster 1856	Ardalus Howard 1897	Cirrospiloideus Ashmead 1904	Diglyphomorphella Girault 1913	Parentedon Girault 1913	Pseudelacherteus Girault 1913	Sympiesomorphelleus Girault 1913	Ardaloides Girault 1915	Euplectromorphella Girault 1915	Proardalus Girault & Dodd 1915	Epardalus Girault 1917	Peteenus Erdös 1961	Symiesomorphelleus Noyes 1998 Lapsus
Chalcidoidea,Eulophidae,Eulophinae,Eulophinusia,Eulophinusia Girault 1913	Alophomopsis Girault 1913	Elachertonecremnus Girault 1913	Grotiusella Girault 1913	Babinda Girault 1922
Chalcidoidea,Eulophidae,Eulophinae,Eulophomorpha,Eulophomorpha Dodd 1915
Chalcidoidea,Eulophidae,Eulophinae,Eulophomyia,Eulophomyia De Santis 1957	Proelachertus Blanchard 1960 Syn.
Chalcidoidea,Eulophidae,Eulophinae,Eulophus,Eulophus Geoffroy 1762	Comedo Schrank 1802	Cratotechus Thomson 1878	Onychocomedo Graham 1959
Chalcidoidea,Eulophidae,Eulophinae,Euplectromorpha,Euplectromorpha Girault 1913	Neoplectrus Ferrière 1940
Chalcidoidea,Eulophidae,Eulophinae,Euplectrophelinus,Euplectrophelinus Girault 1913	Seletrichella Risbec 1952
Chalcidoidea,Eulophidae,Eulophinae,Euplectrus,Euplectrus Westwood 1832	Diplectron Dahlbom 1857	Pachyscapha Howard 1897	Rekabia Cameron 1904	Heteroscapus Brèthes 1918	Heteroscapiscus Ghesquière 1946
Chalcidoidea,Eulophidae,Eulophinae,Eupronotius,Eupronotius Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Eurycephaloplectrus,Eurycephaloplectrus Wijesekara & Schauff 1997
Chalcidoidea,Eulophidae,Eulophinae,Gallowayia,Gallowayia Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Gattonia,Gattonia Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Ginsiella,Ginsiella Erdös 1951
Chalcidoidea,Eulophidae,Eulophinae,Grotiusomyia,Grotiusomyia Girault 1917
Chalcidoidea,Eulophidae,Eulophinae,Hamonia,Hamonia Risbec 1957
Chalcidoidea,Eulophidae,Eulophinae,Hemiptarsenus,Hemiptarsenus Westwood 1833	Notanisomorpha Ashmead 1904	Eriglyptoideus Girault 1913	Hemiptarsenoideus Girault 1916	Neodimmockia Dodd 1917
Chalcidoidea,Eulophidae,Eulophinae,Hoplocrepis,Hoplocrepis Ashmead 1890
Chalcidoidea,Eulophidae,Eulophinae,Hyssopus,Hyssopus Girault 1916	Hyssopiscus Ghesquière 1946	Crataepoides Masi 1955
Chalcidoidea,Eulophidae,Eulophinae,Kerya,Kerya Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Makarora,Makarora Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Melittobiopsis,Melittobiopsis Timberlake 1926
Chalcidoidea,Eulophidae,Eulophinae,Meruana,Meruana Delucchi 1962
Chalcidoidea,Eulophidae,Eulophinae,Metaplectrus,Metaplectrus Ferrière 1941
Chalcidoidea,Eulophidae,Eulophinae,Microlycus,Microlycus Thomson 1878	Microlycodes Boucek 1958	Necremnulus Boucek 1958	Neolachertus Szelényi 1976
Chalcidoidea,Eulophidae,Eulophinae,Miotropis,Miotropis Thomson 1878	Stenomesioideus Ashmead 1904	Mionotropis Sculz 1906	Stenomesioidea Girault 1916
Chalcidoidea,Eulophidae,Eulophinae,Mohaniella,Mohaniella Khan 1995
Chalcidoidea,Eulophidae,Eulophinae,Naumanniola,Naumanniola Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Necremnoides,Necremnoides Girault 1913
Chalcidoidea,Eulophidae,Eulophinae,Necremnus,Necremnus Thomson 1878
Chalcidoidea,Eulophidae,Eulophinae,Nesympiesis,Nesympiesis Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Notanisomorphella,Notanisomorphella Girault 1913	Crateulophus Masi 1917	Raurua Risbec 1952	Sunha Delucchi 1962
Chalcidoidea,Eulophidae,Eulophinae,Noyesius,Noyesius Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Ophelimus,Ophelimus Haliday 1844	Chrysoatomus Ashmead 1904	Brachychrysocharella Girault 1913	Cirrospilomyia Girault 1913	Elachertetrastichus Girault 1913	Omphalomorphella Girault & Dodd 1913	Rhicnopeltella Girault 1913	Omphalomorphoides Dodd 1915	Deciana Girault 1925
Chalcidoidea,Eulophidae,Eulophinae,Oxycantha,Oxycantha Surekha & Ubaidillah 1996
Chalcidoidea,Eulophidae,Eulophinae,Paraolinx,Paraolinx Ashmead 1894	Leucodesmia Howard 1895
Chalcidoidea,Eulophidae,Eulophinae,Parasympiesis,Parasympiesis Brèthes 1927
Chalcidoidea,Eulophidae,Eulophinae,Pauahiana,Pauahiana Yoshimoto 1965
Chalcidoidea,Eulophidae,Eulophinae,Perinetia,Perinetia Risbec 1952
Chalcidoidea,Eulophidae,Eulophinae,Perthiola,Perthiola Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Petiolacus,Petiolacus Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Platyplectrus,Platyplectrus Ferrière 1941	Autoplectrus Gadd 1945	Trichoplectrus Erdös 1951
Chalcidoidea,Eulophidae,Eulophinae,Pnigalio,Pnigalio Schrank 1802	Tineophaga Rondani 1868	Notanisomorphomyia Girault 1913
Chalcidoidea,Eulophidae,Eulophinae,Pseudiglyphus,Pseudiglyphus Girault 1915
Chalcidoidea,Eulophidae,Eulophinae,Ratzeburgiola,Ratzeburgiola Erdös 1958
Chalcidoidea,Eulophidae,Eulophinae,Renaniana,Renaniana Girault 1931
Chalcidoidea,Eulophidae,Eulophinae,Rhicnopelte,Rhicnopelte Förster 1878
Chalcidoidea,Eulophidae,Eulophinae,Ryhonos,Ryhonos Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Semielacher,Semielacher Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Setelacher,Setelacher Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Skoka,Skoka Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Stenomesius,Stenomesius Westwood 1833	Euryscotolinx Girault 1913	Stenelachistus Masi 1917	Nioro Risbec 1951
Chalcidoidea,Eulophidae,Eulophinae,Stenopetius,Stenopetius Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Sympiesis,Sympiesis Förster 1856	Teleogmus Förster 1856	Sympiezus Thomson 1878	Asympiesiella Girault 1913	Diaulomella Girault 1913	Necremnomyia Girault 1913	Opheliminus Girault 1913	Pseudopheliminus Girault 1913	Sympiesonecremnus Girault 1913	Diaulomorphella Girault 1915	Pardiaulomella Girault 1915	Pardiaulomyia Girault & Dodd 1915	Pronecremnus Girault & Dodd 1915	Moroceras Erdös 1954	Cladosympiesis Graham 1959	Dialomella Noyes 1998 Lapsus
Chalcidoidea,Eulophidae,Eulophinae,Sympiesomorpha,Sympiesomorpha Ashmead 1904
Chalcidoidea,Eulophidae,Eulophinae,Tooloomius,Tooloomius Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Trichospilus,Trichospilus Ferrière 1930
Chalcidoidea,Eulophidae,Eulophinae,Trielacher,Trielacher Boucek 1988
Chalcidoidea,Eulophidae,Eulophinae,Tropimus,Tropimus Brèthes 1927
Chalcidoidea,Eulophidae,Eulophinae,Tylomischus,Tylomischus De Santis 1972
Chalcidoidea,Eulophidae,Eulophinae,Zagrammosoma,Hippocephalus Ashmead 1888 Homo.	Zagrammosoma Ashmead 1904	Zagrammatosoma Schulz 1906 Emend.	Mirzagrammosoma Girault 1915 Syn.
