13431	"Miller, D."	1928	"Miller, D. 1928. Establishment of beneficial insects in New Zealand. Summary of recent work under agriculture department New Zealand Journal of Agriculture 37:193-195"	""
13432	"Muesebeck, C. F. W."	1928	"Muesebeck, C. F. W. 1928. A new European species of Apanteles parasitic on the gipsy moth Proceedings of the Entomological Society of Washington 30:8-9"	""
13435	"Parman, D. C."	1928	"Parman, D. C. 1928. Experimental dissemination of the tabanid egg parasite Phanurus emersoni Girault and biological notes on the species United States Department of Agriculture Circular 18:1-6"	""
13437	"Ramakrishna Ayyar, T. V."	1928	"Ramakrishna Ayyar, T. V. 1928. A contribution to our knowledge of south Indian Braconidae Part I. Vipioninae Memoirs of the Department of Agriculture of India, Entomological Series 10:29-60"	""
13439	"SŽguy, E. "	1928	"SŽguy, E.  1928. Etude sur quelques Mydaidae nouveaux ou peu connus Encyclopedie Entomologique 2:129-155"	""
13440	"Smith, H. S. and Compere, H."	1928	"Smith, H. S. and Compere, H. 1928. A preliminary report on the insect parasites of the black scale Saissetia oleae (Bernard) University of California Publications in Entomology 4:231-334"	""
13442	"van Dyke, E. C."	1928	"van Dyke, E. C. 1928. Notes and descriptions of new species of Scarabaeidae from western North America Pan-Pacific Entomologist 4:151-162"	""
13443	"Wilkinson, D. S."	1928	"Wilkinson, D. S. 1928. A revision of the Indo-Australian species of the genus Apanteles (Hymenoptera, Braconidae). Part I Bulletin of Entomological Research 19:79-105"	""
13444	"Wilkinson, D. S."	1928	"Wilkinson, D. S. 1928. On three braconid parasites of the gelechid moth, Platyedra erebodoxa, Meyr. Bulletin of Entomological Research 18:391-395"	""
13445	"Wilkinson, D. S."	1928	"Wilkinson, D. S. 1928. New parasitic Hymenoptera Bulletin of Entomological Research 19:261-265"	""
13446	"Williams, F. X."	1928	"Williams, F. X. 1928. Studies in tropical wasps - their hosts and associates (with descriptions of new species) Bulletin of the Experiment Station of Hawaii Sugar Planters' Association. Entomology Series 19:1-179"	""
13447	"Aldrich, J. M."	1929	"Aldrich, J. M. 1929. Further studies of types of American muscoid flies in the collection of the Vienna Natural History Museum Proceedings of the United States National Museum 74:1-34"	""
13448	"Aldrich, J. M."	1929	"Aldrich, J. M. 1929. A revision of the two-winged flies of the genus Procecidochares in North America with an allied new genus Proceedings of the United States National Museum 76:1-13"	""
13449	"Alferi, A."	1929	"Alferi, A. 1929. The introduction of a parasite (Microbracon kirkpatricki Wilk.) of the pink boll worm into Egypt Bulletin de la Societe Entomologique d'Egypte 1928:52-56"	""
13450	"Anonymous"	1929	"Anonymous 1929. A fruit fly bulletin Monthly Bulletin of the California Department of Agriculture 18:373-421"	""
13451	"Blaisdell, F. E."	1929	"Blaisdell, F. E. 1929. Revised synopsis of the species of Eleodes belonging to the subgenus Metablapylis with description of two new species Pan-Pacific Entomologist 5:163-166"	""
13453	"Chamberlin, J. C. and Ferris, G. F."	1929	"Chamberlin, J. C. and Ferris, G. F. 1929. On Liparocephalus and allied genera (Coleoptera: Staphylinidae) Pan-Pacific Entomologist 5:137-143, 153-162"	""
13454	"Chamberlin, W. J."	1929	"Chamberlin, W. J. 1929. Remarks on the Buprestidae (Coleoptera) of the north Pacific coast region with descriptions of new species (Part II) Pan-Pacific Entomologist 5:109-116"	""
13455	"Cushman, R. A."	1929	"Cushman, R. A. 1929. Baker's Entomologica Malayana: The braconid genera Fornicia Brulle and Odontofornicia Enderlein Philippine Journal of Science 40:233-237"	""
13456	"Fall, H. C."	1929	"Fall, H. C. 1929. On the genus Phaedon (Coleoptera) Pan-Pacific Entomologist 5:145-152"	""
13458	"Greene, C. T."	1929	"Greene, C. T. 1929. Characters of the larvae and pupae of certain fruit flies Journal of Agricultural Research 38:489-504"	""
13459	"Handlirsch, A.; Ruebsaamen, E. H.; Heineck, O.; Reh, L.; Martini, E.; Prochnow, O.; Holdhaus, K.; Schroeder, S. C."	1929	"Handlirsch, A.; Ruebsaamen, E. H.; Heineck, O.; Reh, L.; Martini, E.; Prochnow, O.; Holdhaus, K.; Schroeder, S. C. 1929. Systematische Uebersicht  2:40, 160, 163, 181, 765, 911, 997"	""
13461	"Morgan, W. L."	1929	"Morgan, W. L. 1929. Alysia manducator Pz., an introduced parasite of the sheep blowfly maggot Agricultural Gazette of New South Wales 40:818-829"	""
13462	"Muesebeck, C. F. W."	1929	"Muesebeck, C. F. W. 1929. Two new species of Apanteles (Hymenoptera: Braconidae) Proceedings of the Entomological Society of Washington 31:118-120"	""
13463	"Myers, J. G."	1929	"Myers, J. G. 1929. Further notes on Alysia manducator and other parasites (Hym.) of muscoid flies Bulletin of Entomological Research 19:357-360"	""
13464	"Plank, H. K."	1929	"Plank, H. K. 1929. Natural enemies ofthe sugar cane moth stalkborer in Cuba Annals of the Entomological Society of America 21:629-635"	""
13465	"Quayle, H. J."	1929	"Quayle, H. J. 1929. The Mediterranean and other fruit flies California Agricultural Experiment Station Circular pp.1-19"	""
13469	"Tanner, V. M."	1929	"Tanner, V. M. 1929. The Coleoptera of Utah -- Cicindelidae Pan-Pacific Entomologist 6:78-87"	""
13470	"Timberlake, P. H."	1929	"Timberlake, P. H. 1929. A new species of the encyrtid genus Metaphycus from Washington (Hymenoptera) Pan-Pacific Entomologist 6:43-45"	""
13472	"van Dine, D. L."	1929	"van Dine, D. L. 1929. Parasites of sugar cane moth borers Journal of Economic Entomology 22:248-267"	""
13473	"van Duzee, E. P."	1929	"van Duzee, E. P. 1929. Some new western Hemiptera Pan-Pacific Entomologist 5:186-191"	""
13474	"Waterston, J."	1929	"Waterston, J. 1929. On the differential characters of Chelonogastra Ashmead and Philomacroploea Cameron, two genera of ichneumon flies of the family Braconidae Proceedings of the Entomological Society of Washington 31:167-168"	""
13476	"Wilkinson, D. S."	1929	"Wilkinson, D. S. 1929. New species and host records of Braconidae Bulletin of Entomological Research 20:205-208"	""
13477	"Munro, H. K."	1929	"Munro, H. K. 1929a. Additional trypetid material in the collection of the South African Museum (Trypetidae, Diptera) Annals of the South African Museum 29:1-39"	""
13478	"Aldrich, J. M."	1930	"Aldrich, J. M. 1930. American two-winged flies of the genus Stylogaster Macquart Proceedings of the United States National Museum 78:1-27"	""
13479	"Beier, M."	1930	"Beier, M. 1930. Zoologische Forschungsreise nach den Jonischen Inseln und dem Peloponnes Sitzungsberichte der Akademie der Wissenschaften in Wien, Mathematische-Naturwissenschaftliche Klasse (Abtheilung I) 139:396-399"	""
13480	"Blackwelder, R. E."	1930	"Blackwelder, R. E. 1930. The larva of Eubrianax edwardsi (Lec.) (Coleoptera: Psephenidae) Pan-Pacific Entomologist 6:139-142"	""
13481	"Blaisdell, F. E."	1930	"Blaisdell, F. E. 1930. Studies in the Melyridae, number eight Pan-Pacific Entomologist 7:17-20"	""
13482	"Blaisdell, F. E."	1930	"Blaisdell, F. E. 1930. Revision of the genus and species of Dinacoma with description of a new species (Coleoptera: Scarabaeidae) Pan-Pacific Entomologist 6:171-177"	""
13483	"Chrystal, R. N."	1930	"Chrystal, R. N. 1930. Studies of the Sirex parasite Ibolia leucospiodes Oxford Forestry Memoirs 11:1063"	""
13485	"Degant, F."	1930	"Degant, F. 1930. Two new species of parasitic Hymenoptera (Braconidae) from Ohio Proceedings of the Entomological Society of Washington 32:163"	""
13486	"Fahringer, J."	1930	"Fahringer, J. 1930. Entomologische Ergebnisse der schwedischen Kamtchatka-Expedition 1920-1922 Arkiv fuer Zoologi 21:1-12"	""
13487	"Fahringer, J."	1930	"Fahringer, J. 1930. Uber einige sudamerikanische Braconidengattungen Wiener Entomologische Zeitung 47:19-31"	""
13488	"Fahringer, J."	1930	"Fahringer, J. 1930. Palaeartikische Region Band II Liefrung 1-2  3:1-160"	""
13490	"Gourlay, E. S."	1930	"Gourlay, E. S. 1930. Some parasitic Hymenoptera of economic importance in New Zealand New Zealand Journal of Science and Technology II:339-343"	""
13491	"E. S. Gourlay"	1930	"E. S. Gourlay 1930. Preliminary host-list of the entomophagous insects in New Zealand New Zealand Department of Scientific and Industrial Research Bulletin 22:3-11"	""
13492	"Holdaway, F. G. and Evans, A. C."	1930	"Holdaway, F. G. and Evans, A. C. 1930. Parasitism, a stimulus to pupation: Alysia manducator in relation to the host Lucilia sericata Nature 125:598-599"	""
13493	"Imms, A. D."	1930	"Imms, A. D. 1930. Observations on some parasites of Oscinella frit. Linn. Part I. Parasitology 22:11-36"	""
13494	"Keifer, H. H."	1930	"Keifer, H. H. 1930. The larva of Cylindrocopturus crassus Van Dyke Pan-Pacific Entomologist 6:167-170"	""
13495	"Linsley, E. G."	1930	"Linsley, E. G. 1930. New Pogonocherus and Ecyrus (Coleoptera, Cerambycidae) with notes concerning others Pan-Pacific Entomologist 7:77-90"	""
13496	"Martin, J. O."	1930	"Martin, J. O. 1930. Notes on the genus Diodyrhynchus Sch. with a description of a new species (Coleoptera) Pan-Pacific Entomologist 6:129-130"	""
13497	"Nixon, G. E. J."	1930	"Nixon, G. E. J. 1930. The Ethiopian representatives of the genus Galesus (Proctotrupoidea), with descriptions of new species Annals and Magazine of Natural History Ser. 10, Vol. 6:399-414"	""
13498	"Parker, H. L."	1930	"Parker, H. L. 1930. Sur le dŽvelopment polyembryonnaire de Macrocentrus gifuensis Ashmead Comptes Rendus Hebdomadaire des SŽances de l'Academie des Sciences, Paris 190:1022-1024"	""
13500	"Shestakov, A."	1930	"Shestakov, A. 1930. Neue Braconidenarten aus den Gattungen Phanerotomina, gen. nov., und Phanerotoma Wesm. Revue Russe d'Entomologie 24:100-101"	""
13501	"Smith, H. D."	1930	"Smith, H. D. 1930. The bionomics of Dibrachoides dynastes (Foerster), a parasite of the alfalfa weevil Annals of the Entomological Society of America 23:577-591"	""
13502	"Tothill, J. D.; Taylor, T. H. C.; Paine, R. W."	1930	"Tothill, J. D.; Taylor, T. H. C.; Paine, R. W. 1930.  pp.32-33, 56-59 In: The Coconut Moth in Fiji (a History of Its Control by Means of Parasites). Imp. Inst. Entomol., London"	""
13503	"Usinger, R. L."	1930	"Usinger, R. L. 1930. Two new species of Vanduzeeina from California (Scutelleridae, Hemipt.) Pan-Pacific Entomologist 6:131-133"	""
13504	"van Dyke, E. C."	1930	"van Dyke, E. C. 1930. New Rhynchophora (Coleoptera) from western North America Pan-Pacific Entomologist 6:149-166"	""
13505	"Wilkinson, D. S."	1930	"Wilkinson, D. S. 1930. New species and host records of Ichneumonidae and Braconidae Bulletin of Entomological Research 21:147-158"	""
13509	"Bare, C. O."	1931	"Bare, C. O. 1931. A Buenoa of southwest United States and Mexico Pan-Pacific Entomologist 7:115-118"	""
13510	"Barrett, R. E."	1931	"Barrett, R. E. 1931. New species of Aphodius and Malachius from California (Coleoptera) Pan-Pacific Entomologist 7:101-102"	""
13511	"Blackwelder, R. E."	1931	"Blackwelder, R. E. 1931. The Sphaeridiinae of the Pacific Coast (Coleoptera, Hydrophilidae) Pan-Pacific Entomologist 8:19-32"	""
13512	"Blaisdell, F. E."	1931	"Blaisdell, F. E. 1931. A new species of Zopherodes from central California (Coleoptera: Tenebrionidae) Pan-Pacific Entomologist 7:111-114"	""
13513	"Blaisdell, F. E."	1931	"Blaisdell, F. E. 1931. Studies in the Tenebrionidae number three (Coleoptera) Pan-Pacific Entomologist 8:41-46"	""
13514	"Blaisdell, F. E."	1931	"Blaisdell, F. E. 1931. Two new species of Eleodes from Utah (Coleoptera: Tenebrionidae) Pan-Pacific Entomologist 8:74-78"	""
13515	"Borgmeier, T."	1931	"Borgmeier, T. 1931. Uma nova especie de Cenocoelius (Hym. Braconidae), parasita de Oncideres dejeani Thoms. (Col. Cerambycidae) Revista de Entomologia, Rio de Janeiro 1:431-436"	""
13516	"Compere, H."	1931	"Compere, H. 1931. A revision of the genus Diversinervus Silvestri, encyrtid parasites of coccids (Hymenoptera) University of California Publications in Entomology 5:233-245"	""
13517	"Cushman, R. A."	1931	"Cushman, R. A. 1931. Notes on ichneumon-flies of the genus Polycyrtus with descriptions of new species Proceedings of the United States National Museum 78:1-62"	""
13518	"Drake, C. J. and Harris, H. M."	1931	"Drake, C. J. and Harris, H. M. 1931. Further notes on the genus Rhagovelia (Hemiptera, Veliidae) Pan-Pacific Entomologist 8:33-35"	""
13519	"Fall, H. C."	1931	"Fall, H. C. 1931. Four new Buprestidae from Arizona Pan-Pacific Entomologist 8:81-84"	""
13520	"Ferriere, C."	1931	"Ferriere, C. 1931. Description d'un Braconidae parasite d'un Cerambycide adulte. Bollettino dell'Istituto di Entomologia della Universita Degli Studi di Bologna 4:5-7"	""
13521	"Goidanich, A."	1931	"Goidanich, A. 1931. Gli insetti predatori e parassiti della Pyrausta nubilalis Huebn. Bollettino del Laboratorio di Entomologia del Royal Instituto Superiore di Bologna 4:131-137, 140-143, 148-151, 156, 157, 194, 195"	""
13522	"Linsley, E. G."	1931	"Linsley, E. G. 1931. A new species of Molorchus from California (Coleoptera, Cerambycidae) Pan-Pacific Entomologist 8:37-38"	""
13526	"Muesebeck, C. F. W."	1931	"Muesebeck, C. F. W. 1931. Monodontomerus aereus Walker, both a primary and a secondary parasite of the brown-tail moth and the gipsy moth Journal of Agricultural Research 43:445-459"	""
13527	"Myers, J. G."	1931	"Myers, J. G. 1931. Descriptions and records of parasitic Hymenoptera from British Guiana and the West Indies Bulletin of Entomological Research 22:267-277"	""
13528	"Parker, H. L."	1931	"Parker, H. L. 1931. Macrocentrus gifuensis Ashmead, a polyembryonic braconid parasite in the European corn borer United States Department of Agriculture Technical Bulletin 230:1-62"	""
13529	"Pettey, F. W. and Criffiths, E. A."	1931	"Pettey, F. W. and Criffiths, E. A. 1931. Effective control of the fruit fly by refrigeration Republic of South Africa Department of Agriculture Science Bulletin pp.1-9"	""
13530	"Quilis Perez, M."	1931	"Quilis Perez, M. 1931. Especies nuevas de Aphidiidae espa–oles (Hym. Brac.) EOS: Revista Espanola de Entomologia 7:25-84"	""
13533	"Satterthwait, A. F."	1931	"Satterthwait, A. F. 1931. Anaphoidea calendrae Gahan, a mymaride parasite of eggs of weevils of the genus Calendra Journal of the New York Entomological Society 39:171-190"	""
13534	"Smith, H. S. and Armitiage, H. M."	1931	"Smith, H. S. and Armitiage, H. M. 1931. The biological control of mealybugs attacking citrus University of California Agricultural Experiment Station Bulletin pp.1-74"	""
13535	"Swezey, O. H."	1931	"Swezey, O. H. 1931. Litomastix floridana (Ashm.), a recent immigrant in Hawaii Proceedings of the Hawaiian Entomological Society 7:419-424"	""
13537	"Watanabe, C."	1931	"Watanabe, C. 1931. Notes on Braconidae of Japan Insecta Matsumurana 6:22-31"	""
13538	"Wilkinson, D. S."	1931	"Wilkinson, D. S. 1931. Four new species of Ichneumonoidea Bulletin of Entomological Research 22:393-397"	""
13539	"Wilkinson, D. S."	1931	"Wilkinson, D. S. 1931. Five new species of Spathius (Hym. Bracon.) Bulletin of Entomological Research 22:259-265"	""
13540	"Anonymous"	1932	"Anonymous 1932. Parasites for control of cabbage butterfly New Zealand Journal of Agriculture 44:121"	""
13541	"Barrett, R. E."	1932	"Barrett, R. E. 1932. New Coleoptera from California Pan-Pacific Entomologist 8:171-172"	""
13542	"Benson, R. B."	1932	"Benson, R. B. 1932. Sawfly notes. -- II. Parallel variation in Athalia lugens Kl. and Athalia cordata Lep. (Hymenoptera Symphata) Annals and Magazine of Natural History 9:183-188"	""
13543	"Bischoff, H."	1932	"Bischoff, H. 1932. Hymenoptera (excl. Formicidae und Cynipidae) der Deutschen Limnologischen Sunda-Expedition Archiv fuer Hydrobiologie, Supplement 9:738-746"	""
13544	"Clausen, C. P."	1932	"Clausen, C. P. 1932. The early stages of some Tryphonine Hymenoptera parasitic on sawfly larvae Proceedings of the Entomological Society of Washington 34:49-60"	""
13545	"Cox, J. A."	1932	"Cox, J. A. 1932. Ascogaster carpocapsae Viereck, an important larval parasite of the codling moth and oriental fruit moth New York Agricultural Experiment Station Geneva Bulletin 188:1-25"	""
13546	"Daniel, D. M."	1932	"Daniel, D. M. 1932. Macrocentrus ancylivora Rohwer, a polyembryonic braconid parasite of the Oriental fruit moth New York State Agricultural Experiment Station Technical Bulletin 187:5-101"	""
